"year","state","county_name","party","candidatevotes"
2024,"Kentucky","County 0267","REPUBLICAN",1049
2024,"Kentucky","County 0267","DEMOCRAT",908
2024,"Louisiana","County 0268","REPUBLICAN",17126
2024,"Louisiana","County 0268","DEMOCRAT",469
2024,"Maine","County 0269","REPUBLICAN",7242
2024,"Maine","County 0269","DEMOCRAT",2655
2024,"Maryland","County 0270","REPUBLICAN",4124
2024,"Maryland","County 0270","DEMOCRAT",2957
2024,"Massachusetts","County 0271","REPUBLICAN",2892
2024,"Massachusetts","County 0271","DEMOCRAT",1592
2024,"Michigan","County 0272","REPUBLICAN",6442
2024,"Michigan","County 0272","DEMOCRAT",6864
2024,"Minnesota","County 0273","REPUBLICAN",2632
2024,"Minnesota","County 0273","DEMOCRAT",3015
2024,"Mississippi","County 0274","REPUBLICAN",907
2024,"Mississippi","County 0274","DEMOCRAT",901
2024,"Missouri","County 0275","REPUBLICAN",6596
2024,"Missouri","County 0275","DEMOCRAT",3387
2024,"Montana","County 0276","REPUBLICAN",25770
2024,"Montana","County 0276","DEMOCRAT",16727
2024,"Nebraska","County 0277","REPUBLICAN",1749
2024,"Nebraska","County 0277","DEMOCRAT",744
2024,"Nevada","County 0278","REPUBLICAN",1040
2024,"Nevada","County 0278","DEMOCRAT",890
2024,"New Hampshire","County 0279","REPUBLICAN",13915
2024,"New Hampshire","County 0279","DEMOCRAT",9932
2024,"New Jersey","County 0280","REPUBLICAN",28083
2024,"New Jersey","County 0280","DEMOCRAT",35465
2024,"New Mexico","County 0281","REPUBLICAN",7929
2024,"New Mexico","County 0281","DEMOCRAT",6194
2024,"New York","County 0282","REPUBLICAN",9154
2024,"New York","County 0282","DEMOCRAT",9089
2024,"North Carolina","County 0283","REPUBLICAN",963
2024,"North Carolina","County 0283","DEMOCRAT",799
2024,"North Dakota","County 0284","REPUBLICAN",1846
2024,"North Dakota","County 0284","DEMOCRAT",1046
2024,"Ohio","County 0285","REPUBLICAN",3614
2024,"Ohio","County 0285","DEMOCRAT",1213
2024,"Oklahoma","County 0286","REPUBLICAN",898
2024,"Oklahoma","County 0286","DEMOCRAT",232
2024,"Oregon","County 0287","REPUBLICAN",18098
2024,"Oregon","County 0287","DEMOCRAT",8235
2024,"Pennsylvania","County 0288","REPUBLICAN",11104
2024,"Pennsylvania","County 0288","DEMOCRAT",5542
2024,"Rhode Island","County 0289","REPUBLICAN",9260
2024,"Rhode Island","County 0289","DEMOCRAT",9180
2024,"South Carolina","County 0290","REPUBLICAN",6521
2024,"South Carolina","County 0290","DEMOCRAT",631
2024,"South Dakota","County 0291","REPUBLICAN",14111
2024,"South Dakota","County 0291","DEMOCRAT",2608
2024,"Tennessee","County 0292","REPUBLICAN",6308
2024,"Tennessee","County 0292","DEMOCRAT",3676
2024,"Texas","County 0293","REPUBLICAN",10657
2024,"Texas","County 0293","DEMOCRAT",7520
2024,"Utah","County 0294","REPUBLICAN",6348
2024,"Utah","County 0294","DEMOCRAT",9984
2024,"Vermont","County 0295","REPUBLICAN",23857
2024,"Vermont","County 0295","DEMOCRAT",12407
2024,"Virginia","County 0296","REPUBLICAN",2432
2024,"Virginia","County 0296","DEMOCRAT",254
2024,"Washington","County 0297","REPUBLICAN",13551
2024,"Washington","County 0297","DEMOCRAT",24635
2024,"West Virginia","County 0298","REPUBLICAN",734
2024,"West Virginia","County 0298","DEMOCRAT",367
2024,"Wisconsin","County 0299","REPUBLICAN",4033
2024,"Wisconsin","County 0299","DEMOCRAT",2222
2024,"Wyoming","County 0300","REPUBLICAN",2339
2024,"Wyoming","County 0300","DEMOCRAT",1576
2024,"Alabama","County 0301","REPUBLICAN",2973
2024,"Alabama","County 0301","DEMOCRAT",730
2024,"Alaska","County 0302","REPUBLICAN",9637
2024,"Alaska","County 0302","DEMOCRAT",2121
2024,"Arizona","County 0303","REPUBLICAN",5070
2024,"Arizona","County 0303","DEMOCRAT",3827
2024,"Arkansas","County 0304","REPUBLICAN",2156
2024,"Arkansas","County 0304","DEMOCRAT",2010
2024,"California","County 0305","REPUBLICAN",3973
2024,"California","County 0305","DEMOCRAT",1713
2024,"Colorado","County 0306","REPUBLICAN",3635
2024,"Colorado","County 0306","DEMOCRAT",1286
2024,"Connecticut","County 0307","REPUBLICAN",12005
2024,"Connecticut","County 0307","DEMOCRAT",11259
2024,"Delaware","County 0308","REPUBLICAN",7631
2024,"Delaware","County 0308","DEMOCRAT",649
2024,"Florida","County 0309","REPUBLICAN",8327
2024,"Florida","County 0309","DEMOCRAT",5909
2024,"Georgia","County 0310","REPUBLICAN",1566
2024,"Georgia","County 0310","DEMOCRAT",1036
2024,"Hawaii","County 0311","REPUBLICAN",3658
2024,"Hawaii","County 0311","DEMOCRAT",1934
2024,"Idaho","County 0312","REPUBLICAN",5658
2024,"Idaho","County 0312","DEMOCRAT",2745
2024,"Illinois","County 0313","REPUBLICAN",12224
2024,"Illinois","County 0313","DEMOCRAT",5508
2024,"Indiana","County 0314","REPUBLICAN",6782
2024,"Indiana","County 0314","DEMOCRAT",3948
2024,"Iowa","County 0315","REPUBLICAN",804
2024,"Iowa","County 0315","DEMOCRAT",739
2024,"Kansas","County 0316","REPUBLICAN",2988
2024,"Kansas","County 0316","DEMOCRAT",1603
2024,"Kentucky","County 0317","REPUBLICAN",20135
2024,"Kentucky","County 0317","DEMOCRAT",7595
2024,"Louisiana","County 0318","REPUBLICAN",13629
2024,"Louisiana","County 0318","DEMOCRAT",5108
2024,"Maine","County 0319","REPUBLICAN",5022
2024,"Maine","County 0319","DEMOCRAT",2676
2024,"Maryland","County 0320","REPUBLICAN",10370
2024,"Maryland","County 0320","DEMOCRAT",5209
2024,"Massachusetts","County 0321","REPUBLICAN",8140
2024,"Massachusetts","County 0321","DEMOCRAT",7544
2024,"Michigan","County 0322","REPUBLICAN",9798
2024,"Michigan","County 0322","DEMOCRAT",4589
2024,"Minnesota","County 0323","REPUBLICAN",2599
2024,"Minnesota","County 0323","DEMOCRAT",1571
2024,"Mississippi","County 0324","REPUBLICAN",17708
2024,"Mississippi","County 0324","DEMOCRAT",6427
2024,"Missouri","County 0325","REPUBLICAN",1766
2024,"Missouri","County 0325","DEMOCRAT",1917
2024,"Montana","County 0326","REPUBLICAN",6015
2024,"Montana","County 0326","DEMOCRAT",6249
2024,"Nebraska","County 0327","REPUBLICAN",1715
2024,"Nebraska","County 0327","DEMOCRAT",775
2024,"Nevada","County 0328","REPUBLICAN",178501
2024,"Nevada","County 0328","DEMOCRAT",304487
2024,"New Hampshire","County 0329","REPUBLICAN",10075
2024,"New Hampshire","County 0329","DEMOCRAT",9080
2024,"New Jersey","County 0330","REPUBLICAN",3096
2024,"New Jersey","County 0330","DEMOCRAT",563
2024,"New Mexico","County 0331","REPUBLICAN",495
2024,"New Mexico","County 0331","DEMOCRAT",294
2024,"New York","County 0332","REPUBLICAN",4660
2024,"New York","County 0332","DEMOCRAT",2125
2024,"North Carolina","County 0333","REPUBLICAN",7240
2024,"North Carolina","County 0333","DEMOCRAT",8809
2024,"North Dakota","County 0334","REPUBLICAN",2622
2024,"North Dakota","County 0334","DEMOCRAT",3927
2024,"Ohio","County 0335","REPUBLICAN",3330
2024,"Ohio","County 0335","DEMOCRAT",1537
2024,"Oklahoma","County 0336","REPUBLICAN",4464
2024,"Oklahoma","County 0336","DEMOCRAT",1819
2024,"Oregon","County 0337","REPUBLICAN",35394
2024,"Oregon","County 0337","DEMOCRAT",16615
2024,"Pennsylvania","County 0338","REPUBLICAN",3127
2024,"Pennsylvania","County 0338","DEMOCRAT",808
2024,"Rhode Island","County 0339","REPUBLICAN",16881
2024,"Rhode Island","County 0339","DEMOCRAT",10503
2024,"South Carolina","County 0340","REPUBLICAN",3207
2024,"South Carolina","County 0340","DEMOCRAT",2046
2024,"South Dakota","County 0341","REPUBLICAN",3761
2024,"South Dakota","County 0341","DEMOCRAT",680
2024,"Tennessee","County 0342","REPUBLICAN",2864
2024,"Tennessee","County 0342","DEMOCRAT",2782
2024,"Texas","County 0343","REPUBLICAN",1153
2024,"Texas","County 0343","DEMOCRAT",227
2024,"Utah","County 0344","REPUBLICAN",2934
2024,"Utah","County 0344","DEMOCRAT",1462
2024,"Vermont","County 0345","REPUBLICAN",6793
2024,"Vermont","County 0345","DEMOCRAT",2575
2024,"Virginia","County 0346","REPUBLICAN",3725
2024,"Virginia","County 0346","DEMOCRAT",2005
2024,"Washington","County 0347","REPUBLICAN",14839
2024,"Washington","County 0347","DEMOCRAT",3132
2024,"West Virginia","County 0348","REPUBLICAN",3124
2024,"West Virginia","County 0348","DEMOCRAT",1524
2024,"Wisconsin","County 0349","REPUBLICAN",12116
2024,"Wisconsin","County 0349","DEMOCRAT",5515
2024,"Wyoming","County 0350","REPUBLICAN",259
2024,"Wyoming","County 0350","DEMOCRAT",195
2024,"Alabama","County 0351","REPUBLICAN",5623
2024,"Alabama","County 0351","DEMOCRAT",1602
2024,"Alaska","County 0352","REPUBLICAN",18543
2024,"Alaska","County 0352","DEMOCRAT",3261
2024,"Arizona","County 0353","REPUBLICAN",3913
2024,"Arizona","County 0353","DEMOCRAT",3352
2024,"Arkansas","County 0354","REPUBLICAN",20732
2024,"Arkansas","County 0354","DEMOCRAT",7712
2024,"California","County 0355","REPUBLICAN",7507
2024,"California","County 0355","DEMOCRAT",11815
2024,"Colorado","County 0356","REPUBLICAN",1770
2024,"Colorado","County 0356","DEMOCRAT",1093
2024,"Connecticut","County 0357","REPUBLICAN",26582
2024,"Connecticut","County 0357","DEMOCRAT",25679
2024,"Delaware","County 0358","REPUBLICAN",2224
2024,"Delaware","County 0358","DEMOCRAT",663
2024,"Florida","County 0359","REPUBLICAN",3076
2024,"Florida","County 0359","DEMOCRAT",1558
2024,"Georgia","County 0360","REPUBLICAN",4117
2024,"Georgia","County 0360","DEMOCRAT",2199
2024,"Hawaii","County 0361","REPUBLICAN",2083
2024,"Hawaii","County 0361","DEMOCRAT",2069
2024,"Idaho","County 0362","REPUBLICAN",14917
2024,"Idaho","County 0362","DEMOCRAT",9878
2024,"Illinois","County 0363","REPUBLICAN",14839
2024,"Illinois","County 0363","DEMOCRAT",5668
2024,"Indiana","County 0364","REPUBLICAN",6710
2024,"Indiana","County 0364","DEMOCRAT",2508
2024,"Iowa","County 0365","REPUBLICAN",49647
2024,"Iowa","County 0365","DEMOCRAT",41705
2024,"Kansas","County 0366","REPUBLICAN",10237
2024,"Kansas","County 0366","DEMOCRAT",7073
2024,"Kentucky","County 0367","REPUBLICAN",46643
2024,"Kentucky","County 0367","DEMOCRAT",7296
2024,"Louisiana","County 0368","REPUBLICAN",1215
2024,"Louisiana","County 0368","DEMOCRAT",953
2024,"Maine","County 0369","REPUBLICAN",4073
2024,"Maine","County 0369","DEMOCRAT",1236
2024,"Maryland","County 0370","REPUBLICAN",16305
2024,"Maryland","County 0370","DEMOCRAT",12364
2024,"Massachusetts","County 0371","REPUBLICAN",1348
2024,"Massachusetts","County 0371","DEMOCRAT",283
2024,"Michigan","County 0372","REPUBLICAN",24480
2024,"Michigan","County 0372","DEMOCRAT",4661
2024,"Minnesota","County 0373","REPUBLICAN",32666
2024,"Minnesota","County 0373","DEMOCRAT",20095
2024,"Mississippi","County 0374","REPUBLICAN",1369
2024,"Mississippi","County 0374","DEMOCRAT",773
2024,"Missouri","County 0375","REPUBLICAN",1354
2024,"Missouri","County 0375","DEMOCRAT",563
2024,"Montana","County 0376","REPUBLICAN",35922
2024,"Montana","County 0376","DEMOCRAT",18088
2024,"Nebraska","County 0377","REPUBLICAN",1945
2024,"Nebraska","County 0377","DEMOCRAT",972
2024,"Nevada","County 0378","REPUBLICAN",16731
2024,"Nevada","County 0378","DEMOCRAT",20073
2024,"New Hampshire","County 0379","REPUBLICAN",3149
2024,"New Hampshire","County 0379","DEMOCRAT",969
2024,"New Jersey","County 0380","REPUBLICAN",2883
2024,"New Jersey","County 0380","DEMOCRAT",1674
2024,"New Mexico","County 0381","REPUBLICAN",3989
2024,"New Mexico","County 0381","DEMOCRAT",5521
2024,"New York","County 0382","REPUBLICAN",7007
2024,"New York","County 0382","DEMOCRAT",2050
2024,"North Carolina","County 0383","REPUBLICAN",11615
2024,"North Carolina","County 0383","DEMOCRAT",3501
2024,"North Dakota","County 0384","REPUBLICAN",3069
2024,"North Dakota","County 0384","DEMOCRAT",1665
2024,"Ohio","County 0385","REPUBLICAN",1078
2024,"Ohio","County 0385","DEMOCRAT",329
2024,"Oklahoma","County 0386","REPUBLICAN",6966
2024,"Oklahoma","County 0386","DEMOCRAT",3860
2024,"Oregon","County 0387","REPUBLICAN",3270
2024,"Oregon","County 0387","DEMOCRAT",1392
2024,"Pennsylvania","County 0388","REPUBLICAN",28645
2024,"Pennsylvania","County 0388","DEMOCRAT",18249
2024,"Rhode Island","County 0389","REPUBLICAN",32656
2024,"Rhode Island","County 0389","DEMOCRAT",53010
2024,"South Carolina","County 0390","REPUBLICAN",2536
2024,"South Carolina","County 0390","DEMOCRAT",4421
2024,"South Dakota","County 0391","REPUBLICAN",6765
2024,"South Dakota","County 0391","DEMOCRAT",8387
2024,"Tennessee","County 0392","REPUBLICAN",30127
2024,"Tennessee","County 0392","DEMOCRAT",33716
2024,"Texas","County 0393","REPUBLICAN",1843
2024,"Texas","County 0393","DEMOCRAT",649
2024,"Utah","County 0394","REPUBLICAN",153682
2024,"Utah","County 0394","DEMOCRAT",52262
2024,"Vermont","County 0395","REPUBLICAN",1623
2024,"Vermont","County 0395","DEMOCRAT",2833
2024,"Virginia","County 0396","REPUBLICAN",4517
2024,"Virginia","County 0396","DEMOCRAT",3610
2024,"Washington","County 0397","REPUBLICAN",10100
2024,"Washington","County 0397","DEMOCRAT",10875
2024,"West Virginia","County 0398","REPUBLICAN",4834
2024,"West Virginia","County 0398","DEMOCRAT",2703
2024,"Wisconsin","County 0399","REPUBLICAN",11140
2024,"Wisconsin","County 0399","DEMOCRAT",12802
2024,"Wyoming","County 0400","REPUBLICAN",2520
2024,"Wyoming","County 0400","DEMOCRAT",3350
2024,"Alabama","County 0401","REPUBLICAN",529
2024,"Alabama","County 0401","DEMOCRAT",204
2024,"Alaska","County 0402","REPUBLICAN",6276
2024,"Alaska","County 0402","DEMOCRAT",3766
2024,"Arizona","County 0403","REPUBLICAN",1141
2024,"Arizona","County 0403","DEMOCRAT",1770
2024,"Arkansas","County 0404","REPUBLICAN",7571
2024,"Arkansas","County 0404","DEMOCRAT",3806
2024,"California","County 0405","REPUBLICAN",6638
2024,"California","County 0405","DEMOCRAT",8724
2024,"Colorado","County 0406","REPUBLICAN",1311
2024,"Colorado","County 0406","DEMOCRAT",1099
2024,"Connecticut","County 0407","REPUBLICAN",42508
2024,"Connecticut","County 0407","DEMOCRAT",34141
2024,"Delaware","County 0408","REPUBLICAN",1856
2024,"Delaware","County 0408","DEMOCRAT",1715
2024,"Florida","County 0409","REPUBLICAN",627
2024,"Florida","County 0409","DEMOCRAT",755
2024,"Georgia","County 0410","REPUBLICAN",13256
2024,"Georgia","County 0410","DEMOCRAT",10716
2024,"Hawaii","County 0411","REPUBLICAN",20364
2024,"Hawaii","County 0411","DEMOCRAT",6991
2024,"Idaho","County 0412","REPUBLICAN",1607
2024,"Idaho","County 0412","DEMOCRAT",1154
2024,"Illinois","County 0413","REPUBLICAN",2293
2024,"Illinois","County 0413","DEMOCRAT",2305
2024,"Indiana","County 0414","REPUBLICAN",1911
2024,"Indiana","County 0414","DEMOCRAT",1130
2024,"Iowa","County 0415","REPUBLICAN",2512
2024,"Iowa","County 0415","DEMOCRAT",2071
2024,"Kansas","County 0416","REPUBLICAN",675
2024,"Kansas","County 0416","DEMOCRAT",1021
2024,"Kentucky","County 0417","REPUBLICAN",22616
2024,"Kentucky","County 0417","DEMOCRAT",9740
2024,"Louisiana","County 0418","REPUBLICAN",13145
2024,"Louisiana","County 0418","DEMOCRAT",7063
2024,"Maine","County 0419","REPUBLICAN",19371
2024,"Maine","County 0419","DEMOCRAT",21169
2024,"Maryland","County 0420","REPUBLICAN",5152
2024,"Maryland","County 0420","DEMOCRAT",2382
2024,"Massachusetts","County 0421","REPUBLICAN",4354
2024,"Massachusetts","County 0421","DEMOCRAT",1257
2024,"Michigan","County 0422","REPUBLICAN",3649
2024,"Michigan","County 0422","DEMOCRAT",5681
2024,"Minnesota","County 0423","REPUBLICAN",5594
2024,"Minnesota","County 0423","DEMOCRAT",2374
2024,"Mississippi","County 0424","REPUBLICAN",2354
2024,"Mississippi","County 0424","DEMOCRAT",832
2024,"Missouri","County 0425","REPUBLICAN",4067
2024,"Missouri","County 0425","DEMOCRAT",6032
2024,"Montana","County 0426","REPUBLICAN",8898
2024,"Montana","County 0426","DEMOCRAT",4921
2024,"Nebraska","County 0427","REPUBLICAN",12270
2024,"Nebraska","County 0427","DEMOCRAT",2846
2024,"Nevada","County 0428","REPUBLICAN",1474
2024,"Nevada","County 0428","DEMOCRAT",1343
2024,"New Hampshire","County 0429","REPUBLICAN",689
2024,"New Hampshire","County 0429","DEMOCRAT",864
2024,"New Jersey","County 0430","REPUBLICAN",7993
2024,"New Jersey","County 0430","DEMOCRAT",1958
2024,"New Mexico","County 0431","REPUBLICAN",611
2024,"New Mexico","County 0431","DEMOCRAT",887
2024,"New York","County 0432","REPUBLICAN",8887
2024,"New York","County 0432","DEMOCRAT",6552
2024,"North Carolina","County 0433","REPUBLICAN",1795
2024,"North Carolina","County 0433","DEMOCRAT",1790
2024,"North Dakota","County 0434","REPUBLICAN",2867
2024,"North Dakota","County 0434","DEMOCRAT",11357
2024,"Ohio","County 0435","REPUBLICAN",14709
2024,"Ohio","County 0435","DEMOCRAT",5855
2024,"Oklahoma","County 0436","REPUBLICAN",11528
2024,"Oklahoma","County 0436","DEMOCRAT",12221
2024,"Oregon","County 0437","REPUBLICAN",8899
2024,"Oregon","County 0437","DEMOCRAT",2677
2024,"Pennsylvania","County 0438","REPUBLICAN",996
2024,"Pennsylvania","County 0438","DEMOCRAT",1010
2024,"Rhode Island","County 0439","REPUBLICAN",6779
2024,"Rhode Island","County 0439","DEMOCRAT",9271
2024,"South Carolina","County 0440","REPUBLICAN",1043
2024,"South Carolina","County 0440","DEMOCRAT",955
2024,"South Dakota","County 0441","REPUBLICAN",14632
2024,"South Dakota","County 0441","DEMOCRAT",2992
2024,"Tennessee","County 0442","REPUBLICAN",103010
2024,"Tennessee","County 0442","DEMOCRAT",38005
2024,"Texas","County 0443","REPUBLICAN",14268
2024,"Texas","County 0443","DEMOCRAT",6760
2024,"Utah","County 0444","REPUBLICAN",6832
2024,"Utah","County 0444","DEMOCRAT",6126
2024,"Vermont","County 0445","REPUBLICAN",5344
2024,"Vermont","County 0445","DEMOCRAT",464
2024,"Virginia","County 0446","REPUBLICAN",13813
2024,"Virginia","County 0446","DEMOCRAT",5455
2024,"Washington","County 0447","REPUBLICAN",7578
2024,"Washington","County 0447","DEMOCRAT",4826
2024,"West Virginia","County 0448","REPUBLICAN",2737
2024,"West Virginia","County 0448","DEMOCRAT",1180
2024,"Wisconsin","County 0449","REPUBLICAN",426
2024,"Wisconsin","County 0449","DEMOCRAT",419
2024,"Wyoming","County 0450","REPUBLICAN",5973
2024,"Wyoming","County 0450","DEMOCRAT",2572
2024,"Alabama","County 0451","REPUBLICAN",10227
2024,"Alabama","County 0451","DEMOCRAT",18269
2024,"Alaska","County 0452","REPUBLICAN",2912
2024,"Alaska","County 0452","DEMOCRAT",393
2024,"Arizona","County 0453","REPUBLICAN",17205
2024,"Arizona","County 0453","DEMOCRAT",3134
2024,"Arkansas","County 0454","REPUBLICAN",1505
2024,"Arkansas","County 0454","DEMOCRAT",649
2024,"California","County 0455","REPUBLICAN",4386
2024,"California","County 0455","DEMOCRAT",1675
2024,"Colorado","County 0456","REPUBLICAN",1236
2024,"Colorado","County 0456","DEMOCRAT",2548
2024,"Connecticut","County 0457","REPUBLICAN",3006
2024,"Connecticut","County 0457","DEMOCRAT",2343
2024,"Delaware","County 0458","REPUBLICAN",9350
2024,"Delaware","County 0458","DEMOCRAT",2434
2024,"Florida","County 0459","REPUBLICAN",8613
2024,"Florida","County 0459","DEMOCRAT",4389
2024,"Georgia","County 0460","REPUBLICAN",994
2024,"Georgia","County 0460","DEMOCRAT",396
2024,"Hawaii","County 0461","REPUBLICAN",860
2024,"Hawaii","County 0461","DEMOCRAT",3029
2024,"Idaho","County 0462","REPUBLICAN",2817
2024,"Idaho","County 0462","DEMOCRAT",1339
2024,"Illinois","County 0463","REPUBLICAN",9315
2024,"Illinois","County 0463","DEMOCRAT",11624
2024,"Indiana","County 0464","REPUBLICAN",41904
2024,"Indiana","County 0464","DEMOCRAT",16300
2024,"Iowa","County 0465","REPUBLICAN",21606
2024,"Iowa","County 0465","DEMOCRAT",4357
2024,"Kansas","County 0466","REPUBLICAN",7717
2024,"Kansas","County 0466","DEMOCRAT",3797
2024,"Kentucky","County 0467","REPUBLICAN",481
2024,"Kentucky","County 0467","DEMOCRAT",351
2024,"Louisiana","County 0468","REPUBLICAN",1899
2024,"Louisiana","County 0468","DEMOCRAT",5812
2024,"Maine","County 0469","REPUBLICAN",1196
2024,"Maine","County 0469","DEMOCRAT",1443
2024,"Maryland","County 0470","REPUBLICAN",85482
2024,"Maryland","County 0470","DEMOCRAT",38077
2024,"Massachusetts","County 0471","REPUBLICAN",7556
2024,"Massachusetts","County 0471","DEMOCRAT",5508
2024,"Michigan","County 0472","REPUBLICAN",17605
2024,"Michigan","County 0472","DEMOCRAT",12334
2024,"Minnesota","County 0473","REPUBLICAN",4221
2024,"Minnesota","County 0473","DEMOCRAT",2021
